Date,Open,High,Low,Close,Quantity,Volume
2018.09.13,4.96000,5.12000,4.78000,4.82000,2679,4455600
2018.09.14,4.83000,5.04000,4.83000,4.96000,1705,2388600
2018.09.17,4.99000,5.10000,4.89000,4.97000,1288,2058600
2018.09.18,4.97000,5.02000,4.71000,4.78000,1401,2163600
2018.09.19,4.79000,4.91000,4.64000,4.70000,1411,2011800
2018.09.20,4.69000,4.84000,4.58000,4.61000,1039,1136400
2018.09.21,4.69000,4.77000,4.42000,4.77000,1531,2535000
2018.09.24,4.86000,4.95000,4.78000,4.89000,1701,2341200
2018.09.25,4.89000,5.03000,4.87000,5.03000,1175,1489800
2018.09.26,5.09000,5.28000,5.09000,5.26000,1380,2128200
2018.09.27,5.32000,5.36000,5.11000,5.12000,1593,3885600
2018.09.28,5.13000,5.21000,4.97000,5.02000,1247,6916200
2018.10.01,5.00000,5.00000,4.88000,4.93000,999,3312600
2018.10.02,5.05000,5.09000,4.95000,4.99000,1164,2178600
2018.10.03,5.05000,5.20000,4.89000,4.99000,1152,1277400
2018.10.04,5.09000,5.15000,4.92000,4.97000,875,1017000
2018.10.05,5.02000,5.02000,4.88000,4.88000,962,1558800
2018.10.08,4.97000,5.22000,4.97000,5.09000,1304,2992200
2018.10.09,5.12000,5.97000,5.07000,5.96000,2756,4361400
2018.10.10,5.70000,5.99000,5.57000,5.79000,3042,4233600
2018.10.11,5.90000,5.97000,5.79000,5.97000,1588,2113200
2018.10.15,6.11000,6.72000,6.07000,6.46000,3200,4891200
2018.10.16,6.54000,6.78000,6.26000,6.35000,3348,4011000
2018.10.17,6.42000,6.61000,6.26000,6.34000,2041,2249400
2018.10.18,6.38000,6.57000,6.26000,6.51000,1685,2025600
2018.10.19,6.55000,7.31000,6.46000,7.16000,2740,3954000
2018.10.22,7.27000,7.74000,7.26000,7.67000,3535,4677600
2018.10.23,7.73000,7.78000,7.41000,7.51000,3002,4435200
2018.10.24,7.56000,7.69000,7.26000,7.39000,3175,4076400
2018.10.25,7.49000,7.59000,7.17000,7.26000,2132,2570400
2018.10.26,7.27000,7.48000,7.18000,7.24000,1975,2590200
2018.10.29,7.49000,7.49000,6.86000,6.97000,2033,2259000
2018.10.30,7.08000,7.08000,6.57000,6.63000,3139,3601800
2018.10.31,6.72000,7.12000,6.44000,6.93000,4634,6197400
2018.11.01,7.12000,7.21000,6.80000,7.07000,3603,4530000
2018.11.05,7.13000,7.24000,6.81000,6.93000,2013,2709000
2018.11.06,6.90000,6.92000,6.71000,6.73000,1134,1077000
2018.11.07,6.75000,6.98000,6.52000,6.88000,2218,2310600
2018.11.08,6.93000,7.03000,6.61000,6.71000,1574,2104200
2018.11.09,6.63000,6.78000,6.58000,6.63000,1148,1207800
2018.11.12,6.71000,6.71000,6.30000,6.30000,2164,2598000
2018.11.13,6.30000,6.30000,5.67000,5.78000,4335,6768600
2018.11.14,5.75000,6.04000,5.49000,5.91000,4777,6643200
2018.11.16,6.04000,6.10000,5.77000,5.83000,2776,3378600
2018.11.19,5.87000,5.93000,5.78000,5.80000,1821,2103000
2018.11.21,5.80000,5.80000,5.57000,5.68000,1828,2326200
2018.11.22,5.68000,5.74000,5.57000,5.71000,1855,3183600
2018.11.23,5.68000,5.84000,5.63000,5.71000,2424,3337800
2018.11.26,5.76000,6.23000,5.73000,6.23000,3366,4660200
2018.11.27,6.26000,6.45000,6.03000,6.22000,4663,6716400
2018.11.28,6.22000,6.33000,6.15000,6.21000,2497,2875200
2018.11.29,6.26000,6.51000,6.22000,6.50000,3368,5286000
2018.11.30,6.50000,6.63000,6.38000,6.54000,2591,3529200
2018.12.03,6.63000,6.71000,6.46000,6.46000,2351,2946600
2018.12.04,6.49000,6.52000,6.28000,6.37000,2191,2265000
2018.12.05,6.38000,6.56000,6.38000,6.46000,1818,1932600
2018.12.06,6.45000,6.62000,6.32000,6.49000,2314,2241600
2018.12.07,6.50000,6.63000,6.48000,6.57000,1845,2089200
2018.12.10,6.62000,6.79000,6.55000,6.76000,3901,5455200
2018.12.11,6.85000,6.86000,6.40000,6.57000,3166,3748800
2018.12.12,6.53000,6.74000,6.43000,6.61000,2694,3048000
2018.12.13,6.63000,6.74000,6.60000,6.61000,1713,1740000
2018.12.14,6.58000,6.69000,6.48000,6.58000,1243,1210800
2018.12.17,6.58000,6.65000,6.16000,6.25000,2435,2582400
2018.12.18,6.20000,6.31000,6.17000,6.24000,2004,2083800
2018.12.19,6.31000,6.36000,6.31000,6.32000,1308,1874400
2018.12.20,6.33000,6.49000,6.20000,6.40000,1678,2248800
2018.12.21,6.40000,6.54000,6.38000,6.54000,1886,7329600
2018.12.26,6.46000,6.49000,6.40000,6.40000,1050,3246600
2018.12.27,6.39000,6.46000,6.28000,6.46000,1177,1065600
2018.12.28,6.47000,6.54000,6.39000,6.39000,1558,2752800
2019.01.02,6.40000,6.62000,6.36000,6.55000,1435,1783800
2019.01.03,6.51000,6.59000,6.32000,6.36000,1355,3361800
2019.01.04,6.43000,6.46000,6.23000,6.28000,2336,4738800
2019.01.07,6.28000,6.34000,6.26000,6.31000,893,975600
2019.01.08,6.41000,6.74000,6.41000,6.61000,3079,6826200
2019.01.09,6.69000,6.72000,6.48000,6.63000,1576,2626200
2019.01.10,6.64000,6.64000,6.43000,6.53000,1175,1420800
2019.01.11,6.53000,6.58000,6.47000,6.48000,1467,4478400
2019.01.14,6.52000,6.74000,6.50000,6.74000,1842,2613600
2019.01.15,6.75000,6.97000,6.54000,6.61000,3094,4829400
2019.01.16,6.67000,6.69000,6.55000,6.69000,1195,1417200
2019.01.17,6.74000,6.97000,6.74000,6.96000,3036,3572400
2019.01.18,7.02000,7.14000,6.98000,7.03000,1992,2016000
2019.01.21,7.03000,7.19000,7.03000,7.17000,1408,2236800
2019.01.22,7.22000,7.30000,7.04000,7.17000,1772,2444400
2019.01.23,7.20000,7.27000,7.15000,7.21000,795,845400
2019.01.24,6.97000,6.97000,6.65000,6.85000,7154,10545600
2019.01.28,6.71000,6.71000,6.43000,6.57000,4023,5294400
2019.01.29,6.57000,6.75000,6.52000,6.67000,2304,2457000
2019.01.30,6.69000,6.83000,6.69000,6.76000,1254,1226400
2019.01.31,6.76000,7.02000,6.74000,6.96000,2279,2014800
2019.02.01,6.96000,7.02000,6.81000,6.95000,1615,1397400
2019.02.04,6.96000,7.08000,6.91000,7.08000,1202,1214400
2019.02.05,7.08000,7.16000,7.03000,7.16000,1325,1261800
2019.02.06,7.15000,7.16000,7.04000,7.15000,1533,2319000
2019.02.07,7.15000,7.19000,7.09000,7.12000,745,807000
2019.02.08,7.14000,7.14000,6.72000,6.77000,2289,2562000
2019.02.11,6.80000,6.87000,6.64000,6.72000,909,1170000
2019.02.12,6.75000,6.84000,6.46000,6.48000,2685,2695200
2019.02.13,6.53000,6.54000,6.34000,6.44000,1533,2868000
2019.02.14,6.44000,6.49000,6.32000,6.45000,1185,1897800
2019.02.15,6.47000,6.69000,6.42000,6.66000,1152,1308000
2019.02.18,6.69000,6.79000,6.58000,6.79000,629,819600
2019.02.19,6.77000,6.81000,6.66000,6.71000,822,3876000
2019.02.20,6.74000,6.79000,6.56000,6.64000,915,905400
2019.02.21,6.64000,6.67000,6.58000,6.62000,627,689400
2019.02.22,6.64000,6.72000,6.59000,6.68000,1128,1696200
2019.02.25,6.67000,6.72000,6.51000,6.56000,1306,1576800
2019.02.26,6.57000,6.59000,6.36000,6.48000,1532,1470600
2019.02.27,6.52000,6.54000,6.41000,6.42000,1604,1552200
2019.02.28,6.44000,6.48000,6.26000,6.34000,1852,2082000
2019.03.01,6.34000,6.67000,6.34000,6.65000,1545,1596600
2019.03.06,6.64000,6.65000,6.47000,6.65000,1173,1042800
2019.03.07,6.66000,6.74000,6.66000,6.74000,1518,2103600
2019.03.08,6.74000,6.92000,6.67000,6.88000,2618,2632200
2019.03.11,6.86000,7.16000,6.84000,7.14000,2284,2635200
2019.03.12,7.13000,7.31000,7.01000,7.27000,2121,5053800
2019.03.13,7.27000,7.28000,7.10000,7.27000,1758,3764400
2019.03.14,7.27000,7.28000,7.15000,7.26000,1111,1544400
2019.03.15,7.23000,7.36000,7.19000,7.34000,1052,2914800
2019.03.18,7.37000,7.62000,7.36000,7.45000,1866,2490600
2019.03.19,7.47000,7.81000,7.47000,7.72000,2248,10393200
2019.03.20,7.72000,8.13000,7.72000,8.04000,1872,9144000
2019.03.21,8.04000,8.09000,7.87000,8.09000,1641,4231200
2019.03.22,7.95000,8.30000,7.95000,7.98000,2301,3742200
2019.03.25,7.95000,8.37000,7.75000,8.14000,1812,2465400
2019.03.26,8.22000,9.03000,8.20000,8.99000,2400,6384000
2019.03.27,8.90000,9.14000,8.75000,8.82000,3636,4629600
2019.03.28,8.80000,8.80000,8.38000,8.60000,3402,5602200
2019.03.29,8.61000,9.00000,8.61000,8.80000,1833,1694400
2019.04.01,8.83000,9.12000,8.83000,8.89000,1980,4853400
2019.04.02,8.91000,9.23000,8.90000,9.23000,1964,1636800
2019.04.03,9.32000,9.63000,9.23000,9.35000,3453,3483000
2019.04.04,9.37000,9.46000,9.25000,9.32000,1138,2046000
2019.04.05,9.37000,9.64000,9.10000,9.64000,1600,1590000
2019.04.08,9.65000,9.66000,9.48000,9.53000,1430,2616600
2019.04.09,9.55000,9.56000,9.41000,9.52000,653,859800
2019.04.10,9.56000,9.56000,9.29000,9.34000,908,1062000
2019.04.11,9.39000,9.56000,8.97000,9.15000,2088,6698400
2019.04.12,9.00000,9.40000,9.00000,9.19000,1258,2635800
2019.04.15,9.23000,9.31000,9.05000,9.05000,898,1126200
2019.04.16,9.04000,9.14000,8.92000,9.02000,828,1143600
2019.04.17,9.07000,9.53000,8.97000,9.37000,2209,5375400
2019.04.18,9.48000,10.03000,9.39000,9.98000,2829,4107600
2019.04.22,10.03000,10.81000,10.03000,10.58000,4646,7189200
2019.04.23,10.75000,11.07000,10.31000,10.38000,5283,6465000
2019.04.24,10.46000,10.64000,10.37000,10.58000,2659,5920800
2019.04.25,10.65000,10.74000,10.53000,10.63000,1846,2685600
2019.04.26,10.72000,10.74000,10.53000,10.72000,1685,1401600
2019.04.29,10.73000,10.94000,10.65000,10.65000,2387,2881800
2019.04.30,10.80000,10.87000,10.67000,10.79000,1396,1575600
2019.05.02,10.82000,11.12000,10.43000,10.60000,3928,4265400
2019.05.03,10.60000,10.71000,10.12000,10.71000,3166,3565800
2019.05.06,10.48000,10.66000,10.45000,10.54000,1560,1594200
2019.05.07,10.57000,10.63000,10.32000,10.53000,1609,1555800
2019.05.08,10.58000,10.65000,10.39000,10.39000,1629,2421600
2019.05.09,10.39000,10.55000,10.13000,10.19000,1553,1823400
2019.05.10,10.22000,10.42000,9.86000,9.87000,2022,1926000
2019.05.13,9.82000,9.82000,9.44000,9.45000,2100,2671200
2019.05.14,9.62000,9.70000,9.03000,9.19000,2859,3460800
2019.05.15,9.15000,9.42000,9.08000,9.40000,3460,3887400
2019.05.16,9.45000,10.01000,9.27000,9.82000,4263,6166200
2019.05.17,9.82000,9.98000,9.51000,9.62000,2642,3867000
2019.05.20,9.58000,10.27000,9.58000,10.15000,3672,3902400
2019.05.21,10.23000,10.80000,10.22000,10.68000,3291,3197400
2019.05.22,10.68000,10.88000,10.42000,10.52000,3422,2867400
2019.05.23,10.55000,10.73000,10.43000,10.72000,1596,1582200
2019.05.24,10.75000,10.88000,10.57000,10.75000,2433,2295000
2019.05.27,10.81000,10.98000,10.78000,10.91000,1579,2018400
2019.05.28,10.92000,11.42000,10.92000,11.40000,2999,6513600
2019.05.29,11.38000,11.64000,11.29000,11.58000,2574,5370000
2019.05.30,11.60000,11.84000,11.51000,11.56000,2336,2994600
2019.05.31,11.54000,11.54000,11.18000,11.19000,2560,2461200
2019.06.03,11.19000,11.32000,10.93000,11.00000,3570,4917000
2019.06.04,11.13000,11.23000,10.65000,10.65000,2900,2742600
2019.06.05,10.65000,10.65000,9.91000,9.91000,5348,4714800
2019.06.06,10.03000,10.42000,9.41000,10.40000,7814,8655000
2019.06.07,10.57000,10.79000,10.50000,10.56000,3100,3337800
2019.06.10,10.57000,10.72000,10.19000,10.72000,3665,3766800
2019.06.11,10.87000,10.98000,10.67000,10.67000,3462,4267200
2019.06.12,10.70000,10.88000,10.32000,10.32000,2760,3783000
2019.06.13,10.44000,10.57000,10.07000,10.12000,2296,2589600
2019.06.14,10.15000,10.34000,10.07000,10.15000,1686,1880400
2019.06.17,10.23000,10.26000,9.75000,9.85000,3672,6316200
2019.06.18,9.97000,10.08000,9.88000,9.95000,2019,2876400
2019.06.19,9.95000,10.08000,9.89000,9.93000,1381,5479800
2019.06.21,10.02000,10.02000,9.83000,10.02000,2688,34282800
2019.06.24,10.02000,10.31000,9.90000,9.93000,3093,3781200
2019.06.25,9.95000,10.05000,9.83000,9.98000,1669,1758000
2019.06.26,9.98000,10.08000,9.77000,9.79000,1668,1861200
2019.06.27,9.82000,10.12000,9.65000,10.12000,1871,4611000
2019.06.28,10.20000,10.28000,10.14000,10.15000,3111,4111800
2019.07.01,10.25000,10.34000,10.25000,10.30000,1742,2281200
2019.07.02,10.34000,10.46000,10.19000,10.42000,2231,2403600
2019.07.03,10.46000,10.77000,10.44000,10.75000,2913,5140800
2019.07.04,11.09000,11.86000,10.95000,11.86000,18019,9435900
2019.07.05,12.21000,13.55000,12.21000,12.98000,36736,17826900
2019.07.08,13.71000,14.57000,13.50000,14.39000,32202,17026400
2019.07.10,15.30000,16.50000,13.99000,13.99000,50711,27348300
2019.07.11,13.00000,14.29000,12.82000,13.90000,39156,20932400
2019.07.12,14.47000,14.65000,13.45000,13.67000,15437,6891200
2019.07.15,13.68000,13.68000,13.02000,13.10000,10743,4579500
2019.07.16,12.89000,13.89000,12.38000,13.89000,18466,8954200
